
1.e4d5 (925 1005 10 1000 407 -16000) ,2.e6d5 (-1005 -925 9 2147483647 -718 -16000) ,3.a3e7 (925 1005 8 2147483647 614 -16000) ,4.f6f5 (-1005 -925 8 2147483647 -717 -16000) ,5.e7h4 (925 1005 7 2147483647 718 -16000) ,6.e5e4 (-1005 -925 6 2147483647 -706 -16000) ,7.d3e4 (925 1005 5 2147483647 702 -16000) ,8.f5e4 (-1005 -925 4 2147483647 -809 -16000) ,9.g7g4 (925 1005 4 2147483647 716 -16000) ,10.e4d3 (-1005 -925 4 2147483647 -789 -16000) ,11.h4g3 (925 1005 3 2147483647 800 -16000) ,12.d5d4 (-1005 -925 2 2147483647 -974 -16000) 
,,,,5.c5a3 (973 974 6 0 315 943) 
,,,,5.Futility pruning
,,,,5.g7g8 (973 974 6 0 315 943) 
,,,,5.Futility pruning
,,,,5.a1b1 (973 974 6 0 315 943) 
,,,,5.Futility pruning
,,,,5.a1a2 (973 974 6 0 315 943) 
,,,,5.Futility pruning
,,,,5.a1b2 (973 974 6 0 315 943) 
,,,,5.Futility pruning
,,,,5.All:943
,,,4.Cut
,,3.b1c1 (973 974 8 0 431 943) ,4.c3e4 (-974 -973 7 2147483647 -436 -16000) ,5.d3e4 (973 974 6 2147483647 346 -16000) 
,,,,5.c5e7 (973 974 6 2147483594 346 1) ,6.f6f5 (-974 -973 6 2147483647 -418 -16000) ,7.d3e4 (973 974 6 2147483647 418 -16000) ,8.f5f4 (-974 -973 5 2147483647 -747 -16000) ,9.g7g4 (973 974 4 2147483647 737 -16000) ,10.f4g4 (-974 -973 3 2147483647 -816 -16000) 
,,,,,,,,9.g7h7 (973 974 4 2147483592 737 304) ,10.f4e4 (-974 -973 3 2147483647 -827 -16000) ,11.e7h4 (973 974 3 2147483647 745 -16000) 
,,,,,,,,,,11.h7f7 (973 974 3 2147483543 745 734) 
,,,,,,,,,,11.h7g7 (973 974 3 2 745 734) 
,,,,,,,,,,11.e7b4 (973 974 3 0 745 734) 
,,,,,,,,,,11.d2d3 (973 974 3 0 745 734) ,12.e4d3 (-974 -973 2 2147483647 -739 -16000) 
,,,,,,,,,,11.e7c5 (973 974 3 0 745 734) 
,,,,,,,,,,11.e7g5 (973 974 3 0 745 734) 
,,,,,,,,,,11.e7d6 (973 974 3 0 745 734) 
,,,,,,,,,,11.e7f6 (973 974 3 0 745 734) 
,,,,,,,,,,11.e7d8 (973 974 3 0 745 734) 
,,,,,,,,,,11.e7f8 (973 974 3 0 745 734) 
,,,,,,,,,,11.d2d4 (973 974 3 0 745 734) 
,,,,,,,,,,11.e7a3 (973 974 3 0 745 734) 
,,,,,,,,,,11.h7h8 (973 974 3 0 745 734) 
,,,,,,,,,,11.c1b1 (973 974 3 0 745 734) 
,,,,,,,,,,11.c1d1 (973 974 3 0 745 734) 
,,,,,,,,,,11.c1b2 (973 974 3 0 745 734) 
,,,,,,,,,,11.c1c2 (973 974 3 0 745 734) 
,,,,,,,,9.e7h4 (973 974 4 2147483538 737 745) 
,,,,,,,,9.g7f7 (973 974 4 5 737 745) ,10.f4e4 (-974 -973 4 2147483647 -747 -16000) ,11.f7h7 (973 974 4 2147483647 665 -16000) ,12.e4d3 (-974 -973 1 2147483544 -743 -16000) 
,,,,,,,,,,11.e7h4 (973 974 4 2147483546 665 753) 
,,,,,,,,,,11.f7g7 (973 974 4 2 665 753) 
,,,,,,,,,,11.e7b4 (973 974 4 0 665 753) 
,,,,,,,,,,11.d2d4 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7c5 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7g5 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7d6 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7f6 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7d8 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7f8 (973 974 4 0 665 753) 
,,,,,,,,,,11.f7f1 (973 974 4 0 665 753) 
,,,,,,,,,,11.f7f2 (973 974 4 0 665 753) 
,,,,,,,,,,11.f7f3 (973 974 4 0 665 753) 
,,,,,,,,,,11.f7f4 (973 974 4 0 665 753) ,12.e4f4 (-974 -973 3 2147483647 -645 -16000) 
,,,,,,,,,,11.f7f5 (973 974 4 0 665 753) 
,,,,,,,,,,11.f7f6 (973 974 4 0 665 753) 
,,,,,,,,,,11.e7a3 (973 974 4 0 665 753) 
,,,,,,,,,,11.d2d3 (973 974 4 0 665 753) ,12.e4d3 (-974 -973 3 2147483647 -659 -16000) 
,,,,,,,,,,11.f7f8 (973 974 4 0 665 753) 
,,,,,,,,,,11.c1b1 (973 974 4 0 665 753) 
,,,,,,,,,,11.c1d1 (973 974 4 0 665 753) 
,,,,,,,,,,11.c1b2 (973 974 4 0 665 753) 
,,,,,,,,,,11.c1c2 (973 974 4 0 665 753) 
,,,,,,,,9.e7a3 (973 974 4 0 737 753) 
,,,,,,,,9.e7c5 (973 974 4 0 737 753) 
,,,,,,,,9.e7g5 (973 974 4 0 737 753) ,10.f4e4 (-974 -973 4 2147483647 -734 -16000) ,11.g7h7 (973 974 4 2147483647 652 -16000) ,12.e4d3 (-974 -973 1 2147483544 -743 -16000) 
,,,,,,,,,,11.g7f7 (973 974 4 16 652 760) 
,,,,,,,,,,11.g5e3 (973 974 4 0 652 760) 
,,,,,,,,,,11.g5f4 (973 974 4 0 652 760) 
,,,,,,,,,,11.g5h4 (973 974 4 0 652 760) 
,,,,,,,,,,11.g5f6 (973 974 4 0 652 760) 
,,,,,,,,,,11.g5e7 (973 974 4 0 652 760) 
,,,,,,,,,,11.g5d8 (973 974 4 0 652 760) 
,,,,,,,,,,11.g7g6 (973 974 4 0 652 760) 
,,,,,,,,,,11.g7a7 (973 974 4 0 652 760) 
,,,,,,,,,,11.g7b7 (973 974 4 0 652 760) 
,,,,,,,,,,11.g7c7 (973 974 4 0 652 760) 
,,,,,,,,,,11.g7d7 (973 974 4 0 652 760) 
,,,,,,,,,,11.g7e7 (973 974 4 0 652 760) 
,,,,,,,,,,11.d2d4 (973 974 4 0 652 760) 
,,,,,,,,,,11.d2d3 (973 974 4 0 652 760) ,12.e4d3 (-974 -973 3 2147483647 -647 -16000) 
,,,,,,,,,,11.g7g8 (973 974 4 0 652 760) 
,,,,,,,,,,11.c1b1 (973 974 4 0 652 760) 
,,,,,,,,,,11.c1d1 (973 974 4 0 652 760) 
,,,,,,,,,,11.c1b2 (973 974 4 0 652 760) 
,,,,,,,,,,11.c1c2 (973 974 4 0 652 760) 
,,,,,,,,9.e7d6 (973 974 4 0 737 760) 
,,,,,,,,9.e7f6 (973 974 4 0 737 760) 
,,,,,,,,9.e7d8 (973 974 4 0 737 760) 
,,,,,,,,9.e7f8 (973 974 4 0 737 760) 
,,,,,,,,9.d2d3 (973 974 4 0 737 760) 
,,,,,,,,9.g7g5 (973 974 4 0 737 760) 
,,,,,,,,9.g7g6 (973 974 4 0 737 760) 
,,,,,,,,9.e7b4 (973 974 4 0 737 760) 
,,,,,,,,9.d2d4 (973 974 4 0 737 760) 
,,,,,,,,9.g7g8 (973 974 4 0 737 760) 
,,,,,,,,9.c1b1 (973 974 4 0 737 760) 
,,,,,,,,9.c1d1 (973 974 4 0 737 760) 
,,,,,,,,9.c1b2 (973 974 4 0 737 760) 
,,,,,,,,9.c1c2 (973 974 4 0 737 760) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (973 974 6 2147483592 418 760) ,8.Node level futility pruning
,,,,,,7.g7h7 (973 974 6 2147483592 418 760) ,8.Null (-974 -973 5 -999 -509 -16000) 
,,,,,,7.e7h4 (973 974 6 2147483546 418 926) 
,,,,,,7.Futility pruning
,,,,,,7.g7f7 (973 974 6 22 418 926) ,8.e4f6 (-974 -973 6 2147483647 -430 -16000) ,9.e7f6 (973 974 5 2147483647 459 -16000) ,10.e5e4 (-974 -973 4 2147483647 -763 -16000) ,11.d3e4 (973 974 3 2147483647 763 -16000) ,12.f5e4 (-974 -973 2 2147483647 -849 -16000) 
,,,,,,,,,,11.f7h7 (973 974 3 2147483592 763 835) ,12.f5f6 (-974 -973 2 2147483617 -842 -16000) 
,,,,,,,,,,11.f6h4 (973 974 3 9 763 835) ,12.f5e5 (-974 -973 2 2147483544 -735 -16000) 
,,,,,,,,,,11.d3d4 (973 974 3 9 763 970) 
,,,,,,,,,,11.f6c3 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483544 -756 -16000) 
,,,,,,,,,,11.f6d4 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483544 -772 -16000) 
,,,,,,,,,,11.f6a1 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483542 -720 -16000) 
,,,,,,,,,,11.f6e5 (973 974 3 0 763 970) ,12.f5e5 (-974 -973 2 2147483617 -768 -16000) 
,,,,,,,,,,11.f6g5 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483617 -746 -16000) 
,,,,,,,,,,11.f6e7 (973 974 3 0 763 970) ,12.f5e5 (-974 -973 2 2147483543 -745 -16000) 
,,,,,,,,,,11.f6g7 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483544 -742 -16000) 
,,,,,,,,,,11.f6d8 (973 974 3 0 763 970) ,12.f5e5 (-974 -973 2 2147483544 -735 -16000) 
,,,,,,,,,,11.f6h8 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483544 -722 -16000) 
,,,,,,,,,,11.f7a7 (973 974 3 0 763 970) 
,,,,,,,,,,11.f7b7 (973 974 3 0 763 970) 
,,,,,,,,,,11.f7c7 (973 974 3 0 763 970) 
,,,,,,,,,,11.f7d7 (973 974 3 0 763 970) 
,,,,,,,,,,11.f7e7 (973 974 3 0 763 970) 
,,,,,,,,,,11.f7g7 (973 974 3 0 763 970) 
,,,,,,,,,,11.f6b2 (973 974 3 0 763 970) ,12.f5g5 (-974 -973 2 2147483544 -732 -16000) 
,,,,,,,,,,11.f7f8 (973 974 3 0 763 970) 
,,,,,,,,,,11.c1b1 (973 974 3 0 763 970) 
,,,,,,,,,,11.c1d1 (973 974 3 0 763 970) 
,,,,,,,,,,11.c1b2 (973 974 3 0 763 970) 
,,,,,,,,,,11.c1c2 (973 974 3 0 763 970) 
,,,,,,,,9.f7f6 (973 974 5 2147483612 459 970) ,10.f5g5 (-974 -973 5 2147483647 -737 -16000) ,11.f6e6 (973 974 5 2147483647 749 -16000) ,12.g5f5 (-974 -973 4 2147483647 -837 -16000) 
,,,,,,,,,,11.e7a3 (973 974 5 0 749 863) 
,,,,,,,,,,11.e7b4 (973 974 5 0 749 863) 
,,,,,,,,,,11.e7c5 (973 974 5 0 749 863) 
,,,,,,,,,,11.e7d6 (973 974 5 0 749 863) 
,,,,,,,,,,11.e7d8 (973 974 5 0 749 863) 
,,,,,,,,,,11.e7f8 (973 974 5 0 749 863) 
,,,,,,,,,,11.f6f1 (973 974 5 0 749 863) ,12.g5h6 (-974 -973 4 2147483647 -737 -16000) 
,,,,,,,,,,11.f6f2 (973 974 5 0 749 863) ,12.g5h6 (-974 -973 4 2147483647 -741 -16000) 
,,,,,,,,,,11.f6f3 (973 974 5 0 749 863) ,12.g5h6 (-974 -973 4 2147483647 -737 -16000) 
,,,,,,,,,,11.f6f4 (973 974 5 0 749 863) ,12.g5f4 (-974 -973 4 2147483647 -742 -16000) 
,,,,,,,,,,11.f6f5 (973 974 5 0 749 863) ,12.g5f5 (-974 -973 4 2147483647 -755 -16000) 
,,,,,,,,,,11.d3d4 (973 974 5 0 749 863) 
,,,,,,,,,,11.f6g6 (973 974 5 0 749 863) ,12.g5g6 (-974 -973 4 2147483647 -742 -16000) 
,,,,,,,,,,11.f6f7 (973 974 5 0 749 863) ,12.g5h6 (-974 -973 4 2147483647 -760 -16000) 
,,,,,,,,,,11.f6f8 (973 974 5 0 749 863) ,12.g5h6 (-974 -973 4 2147483647 -764 -16000) 
,,,,,,,,,,11.c1b1 (973 974 5 0 749 863) 
,,,,,,,,,,11.c1d1 (973 974 5 0 749 863) 
,,,,,,,,,,11.c1b2 (973 974 5 0 749 863) 
,,,,,,,,,,11.c1c2 (973 974 5 0 749 863) 
,,,,,,,,9.f7h7 (973 974 5 2147483592 459 970) 
,,,,,,,,9.e7c5 (973 974 5 0 459 970) 
,,,,,,,,9.e7d6 (973 974 5 0 459 970) 
,,,,,,,,9.d3d4 (973 974 5 0 459 970) 
,,,,,,,,9.e7d8 (973 974 5 0 459 970) 
,,,,,,,,9.e7f8 (973 974 5 0 459 970) 
,,,,,,,,9.e7a3 (973 974 5 0 459 970) 
,,,,,,,,9.f7g7 (973 974 5 0 459 970) 
,,,,,,,,9.e7b4 (973 974 5 0 459 970) 
,,,,,,,,9.f7f8 (973 974 5 0 459 970) 
,,,,,,,,9.c1b1 (973 974 5 0 459 970) 
,,,,,,,,9.c1d1 (973 974 5 0 459 970) 
,,,,,,,,9.c1b2 (973 974 5 0 459 970) 
,,,,,,,,9.c1c2 (973 974 5 0 459 970) 
,,,,,,,8.Cut
,,,,,,7.e7c5 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7g5 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7d6 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7f6 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7d8 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7f8 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.d3d4 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.g7g5 (973 974 6 0 418 970) ,8.e4g5 (-974 -973 5 2147483647 -398 -16000) ,9.e7g5 (973 974 4 2147483647 -85 -16000) 
,,,,,,,,9.e7a3 (973 974 4 0 -85 197) 
,,,,,,,,9.e7b4 (973 974 4 0 -85 197) 
,,,,,,,,9.e7c5 (973 974 4 0 -85 197) 
,,,,,,,,9.d3d4 (973 974 4 0 -85 197) 
,,,,,,,,9.e7d6 (973 974 4 0 -85 197) 
,,,,,,,,9.e7f6 (973 974 4 0 -85 197) 
,,,,,,,,9.e7d8 (973 974 4 0 -85 197) 
,,,,,,,,9.e7f8 (973 974 4 0 -85 197) 
,,,,,,,,9.c1b1 (973 974 4 0 -85 197) 
,,,,,,,,9.c1d1 (973 974 4 0 -85 197) 
,,,,,,,,9.c1b2 (973 974 4 0 -85 197) 
,,,,,,,,9.c1c2 (973 974 4 0 -85 197) 
,,,,,,,8.Cut
,,,,,,7.g7g6 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7b4 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.e7a3 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.g7g8 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.c1b1 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.c1d1 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.c1b2 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.c1c2 (973 974 6 0 418 970) 
,,,,,,7.Futility pruning
,,,,,,7.All:970
,,,,,6.Cut
,,,,5.g7g4 (973 974 6 2147483592 346 970) ,6.Node level futility pruning
,,,,5.g7e7 (973 974 6 2147483592 346 970) ,6.Node level futility pruning
,,,,5.g7h7 (973 974 6 2147483592 346 970) ,6.Node level futility pruning
,,,,5.c5e3 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c5b4 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c5d4 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c5b6 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c5d6 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c5a7 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.d3d4 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c5g1 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.g7g5 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.g7g6 (973 974 6 0 346 970) ,6.f6g6 (-974 -973 5 2147483647 -337 -16000) ,7.d3e4 (973 974 4 2147483647 -187 -16000) ,8.Node level futility pruning
,,,,,,7.c5e7 (973 974 4 2147483594 -187 135) ,8.Node level futility pruning
,,,,,,7.c5g1 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5f2 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5a3 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5e3 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5b4 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5d4 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5b6 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5d6 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c5a7 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.d3d4 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c1b1 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c1d1 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c1b2 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.c1c2 (973 974 4 0 -187 135) 
,,,,,,7.Futility pruning
,,,,,,7.All:135
,,,,,6.Cut
,,,,5.c5f2 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.g7f7 (973 974 6 0 346 970) ,6.f6f7 (-974 -973 5 2147483647 -357 -16000) ,7.d3e4 (973 974 4 2147483647 -184 -16000) ,8.Node level futility pruning
,,,,,,7.c5e7 (973 974 4 2147483594 -184 137) 
,,,,,,7.c5g1 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5f2 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5a3 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5e3 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5b4 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5d4 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5b6 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5d6 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c5a7 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.d3d4 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c1b1 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c1d1 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c1b2 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.c1c2 (973 974 4 0 -184 137) 
,,,,,,7.Futility pruning
,,,,,,7.All:137
,,,,,6.Cut
,,,,5.c5a3 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.g7g8 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c1b1 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c1d1 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c1b2 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.c1c2 (973 974 6 0 346 970) 
,,,,5.Futility pruning
,,,,5.All:970
,,,4.Cut
,,3.b1b2 (973 974 8 0 431 970) ,4.c3e4 (-974 -973 7 2147483647 -444 -16000) ,5.d3e4 (973 974 6 2147483647 354 -16000) 
,,,,5.c5e7 (973 974 6 2147483594 354 1) ,6.f6f5 (-974 -973 6 2147483647 -426 -16000) ,7.d3e4 (973 974 6 2147483647 426 -16000) ,8.f5e4 (-974 -973 5 2147483647 -755 -16000) ,9.g7g4 (973 974 4 2147483647 661 -16000) ,10.e4d3 (-974 -973 4 2147483647 -740 -16000) ,11.g4g3 (973 974 3 2147483647 750 -16000) ,12.d3d2 (-974 -973 2 2147483647 -916 -16000) 
,,,,,,,,,,11.e7h4 (973 974 3 2147483546 750 845) 
,,,,,,,,,,11.g4g7 (973 974 3 2147483542 750 845) 
,,,,,,,,,,11.e7c5 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7g5 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7d6 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7f6 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7d8 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7f8 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7a3 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4a4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4b4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4c4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4d4 (973 974 3 0 750 845) ,12.d3d4 (-974 -973 2 2147483647 -757 -16000) 
,,,,,,,,,,11.g4e4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4f4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4h4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4g5 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4g6 (973 974 3 0 750 845) 
,,,,,,,,,,11.e7b4 (973 974 3 0 750 845) 
,,,,,,,,,,11.g4g8 (973 974 3 0 750 845) 
,,,,,,,,,,11.b2a1 (973 974 3 0 750 845) 
,,,,,,,,,,11.b2b1 (973 974 3 0 750 845) 
,,,,,,,,,,11.b2c1 (973 974 3 0 750 845) 
,,,,,,,,,,11.b2a2 (973 974 3 0 750 845) 
,,,,,,,,,,11.b2a3 (973 974 3 0 750 845) 
,,,,,,,,,,11.b2b3 (973 974 3 0 750 845) 
,,,,,,,,9.g7h7 (973 974 4 2147483592 661 845) ,10.e4d3 (-974 -973 1 2147483544 -751 -16000) 
,,,,,,,,9.e7h4 (973 974 4 2147483538 661 845) 
,,,,,,,,9.g7f7 (973 974 4 16 661 845) 
,,,,,,,,9.e7a3 (973 974 4 0 661 845) 
,,,,,,,,9.e7c5 (973 974 4 0 661 845) 
,,,,,,,,9.e7g5 (973 974 4 0 661 845) 
,,,,,,,,9.e7d6 (973 974 4 0 661 845) 
,,,,,,,,9.e7f6 (973 974 4 0 661 845) 
,,,,,,,,9.e7d8 (973 974 4 0 661 845) 
,,,,,,,,9.e7f8 (973 974 4 0 661 845) 
,,,,,,,,9.d2d3 (973 974 4 0 661 845) ,10.e4d3 (-974 -973 3 2147483647 -655 -16000) ,11.g7g4 (973 974 2 2147483647 565 -16000) 
,,,,,,,,,,11.g7h7 (973 974 2 2147483592 565 644) 
,,,,,,,,,,11.e7h4 (973 974 2 2147483546 565 655) 
,,,,,,,,,,11.e7c5 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7g5 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7d6 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7f6 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7d8 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7f8 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7a3 (973 974 2 0 565 655) 
,,,,,,,,,,11.g7g5 (973 974 2 0 565 655) 
,,,,,,,,,,11.g7g6 (973 974 2 0 565 655) 
,,,,,,,,,,11.g7f7 (973 974 2 0 565 655) 
,,,,,,,,,,11.e7b4 (973 974 2 0 565 655) 
,,,,,,,,,,11.g7g8 (973 974 2 0 565 655) 
,,,,,,,,,,11.b2a1 (973 974 2 0 565 655) 
,,,,,,,,,,11.b2b1 (973 974 2 0 565 655) 
,,,,,,,,,,11.b2c1 (973 974 2 0 565 655) 
,,,,,,,,,,11.b2a2 (973 974 2 0 565 655) 
,,,,,,,,,,11.b2a3 (973 974 2 0 565 655) 
,,,,,,,,,,11.b2b3 (973 974 2 0 565 655) 
,,,,,,,,9.g7g5 (973 974 4 0 661 845) 
,,,,,,,,9.g7g6 (973 974 4 0 661 845) 
,,,,,,,,9.e7b4 (973 974 4 0 661 845) 
,,,,,,,,9.d2d4 (973 974 4 0 661 845) 
,,,,,,,,9.g7g8 (973 974 4 0 661 845) 
,,,,,,,,9.b2a1 (973 974 4 0 661 845) 
,,,,,,,,9.b2b1 (973 974 4 0 661 845) 
,,,,,,,,9.b2c1 (973 974 4 0 661 845) 
,,,,,,,,9.b2a2 (973 974 4 0 661 845) 
,,,,,,,,9.b2c2 (973 974 4 0 661 845) 
,,,,,,,,9.b2a3 (973 974 4 0 661 845) 
,,,,,,,,9.b2b3 (973 974 4 0 661 845) 
,,,,,,,,9.b2c3 (973 974 4 0 661 845) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (973 974 6 2147483592 426 845) ,8.Node level futility pruning
,,,,,,7.g7h7 (973 974 6 2147483592 426 845) ,8.Null (-974 -973 5 -999 -517 -16000) 
,,,,,,7.e7h4 (973 974 6 2147483546 426 934) 
,,,,,,7.Futility pruning
,,,,,,7.g7f7 (973 974 6 22 426 934) ,8.e4f6 (-974 -973 6 2147483647 -438 -16000) ,9.e7f6 (973 974 5 2147483647 467 -16000) ,10.e5e4 (-974 -973 4 2147483647 -771 -16000) ,11.d3e4 (973 974 3 2147483647 769 -16000) ,12.f5e4 (-974 -973 2 2147483647 -856 -16000) 
,,,,,,,,,,11.f7h7 (973 974 3 2147483592 769 842) ,12.f5f6 (-974 -973 2 2147483617 -849 -16000) 
,,,,,,,,,,11.f6h4 (973 974 3 9 769 842) ,12.f5e5 (-974 -973 2 2147483544 -744 -16000) 
,,,,,,,,,,,12.f5g6 (-974 -973 2 0 -744 -979) 
,,,,,,,,,,11.d3d4 (973 974 3 9 769 917) 
,,,,,,,,,,11.f6c3 (973 974 3 0 769 917) ,12.f5g5 (-974 -973 2 2147483544 -763 -16000) 
,,,,,,,,,,11.f6e5 (973 974 3 0 769 917) ,12.f5e5 (-974 -973 2 2147483617 -775 -16000) 
,,,,,,,,,,11.f6g5 (973 974 3 0 769 917) ,12.f5g5 (-974 -973 2 2147483617 -754 -16000) 
,,,,,,,,,,11.f6e7 (973 974 3 0 769 917) ,12.f5e5 (-974 -973 2 2147483543 -753 -16000) 
,,,,,,,,,,11.f6g7 (973 974 3 0 769 917) ,12.f5g5 (-974 -973 2 2147483544 -749 -16000) 
,,,,,,,,,,11.f6d8 (973 974 3 0 769 917) ,12.f5e5 (-974 -973 2 2147483544 -743 -16000) 
,,,,,,,,,,11.f6h8 (973 974 3 0 769 917) ,12.f5g5 (-974 -973 2 2147483544 -728 -16000) 
,,,,,,,,,,11.f7a7 (973 974 3 0 769 917) 
,,,,,,,,,,11.f7b7 (973 974 3 0 769 917) 
,,,,,,,,,,11.f7c7 (973 974 3 0 769 917) 
,,,,,,,,,,11.f7d7 (973 974 3 0 769 917) 
,,,,,,,,,,11.f7e7 (973 974 3 0 769 917) 
,,,,,,,,,,11.f7g7 (973 974 3 0 769 917) 
,,,,,,,,,,11.f6d4 (973 974 3 0 769 917) ,12.f5g5 (-974 -973 2 2147483544 -779 -16000) 
,,,,,,,,,,11.f7f8 (973 974 3 0 769 917) 
,,,,,,,,,,11.b2a1 (973 974 3 0 769 917) 
,,,,,,,,,,11.b2b1 (973 974 3 0 769 917) 
,,,,,,,,,,11.b2c1 (973 974 3 0 769 917) 
